03-10-17-12-10-07	SessionID	244	1039.633	1057.742	538.3438
03-10-17-12-10-35	OnMouseComponent	pickup/2001	1067.099	640.5391	218.3242
03-10-17-12-10-35	MouseMoveS	0	1067.282	619.9922	216.2344
03-10-17-12-10-35	OnHoverBehavior	pickup	1067.382	619.9922	216.2344
03-10-17-12-10-35	EndHoverBehaviorf	pickup	1067.716	620.6914	216.2344
03-10-17-12-10-35	MouseMoveV	-0.9969992	1067.783	626.957	216.2344
03-10-17-12-10-36	OutMouseComponent	pickup/2001	1068.283	644.8906	230.8633
03-10-17-12-10-36	OnMouseComponent	pickup/2001	1068.482	636.5313	222.5039
03-10-17-12-10-36	MouseMoveV	-0.8333403	1068.532	636.5313	200.5625
03-10-17-12-10-37	OutMouseComponent	pickup/2001	1069.015	625.7813	270.6523
03-10-17-12-10-37	MouseMoveD	258.5688	1069.049	638.3164	450.3555
03-10-17-12-10-37	MouseMoveV	-0.03501849	1069.049	638.3164	450.3555
03-10-17-12-10-37	MouseMoveD	359.509	1069.165	693.6914	805.5742
03-10-17-12-10-37	OnMouseComponent	delivery/3001	1069.665	624.7344	749.1563
03-10-17-12-10-38	MouseMoveS	0	1070.15	617.5117	724.5664
03-10-17-12-10-38	MouseMoveS	0	1070.482	615.4219	719.5664
03-10-17-12-10-38	OnHoverBehavior	delivery	1070.482	615.4219	719.5664
03-10-17-12-10-38	MouseDown	0	1070.782	615.4219	719.5664
03-10-17-12-10-38	OnHoverBehavior	delivery	1070.799	615.4219	719.5664
03-10-17-12-10-38	EndHoverBehaviorf	delivery	1070.898	615.4219	717.5664
03-10-17-12-10-39	OutMouseComponent	delivery/3001	1070.999	655.0781	676.8633
03-10-17-12-10-39	MouseMoveS	0	1071.248	661.3008	668.5977
03-10-17-12-10-40	MouseUp	0	1072.781	661.3008	668.5977
03-10-17-12-10-41	MouseMoveV	0.5547002	1073.566	668.5273	659.3281
03-10-17-12-10-41	MouseMoveS	0	1073.782	674.4023	659.3281
03-10-17-12-10-42	MouseMoveV	-0.9623738	1074.534	648.5039	666.6406
03-10-17-12-10-42	OnMouseComponent	delivery/3001	1074.603	632.1367	675.3477
03-10-17-12-10-43	MouseMoveS	0	1074.998	613.332	701.0273
03-10-17-12-10-43	OnHoverBehavior	delivery	1075.048	613.332	701.0273
03-10-17-12-10-43	EndHoverBehaviorf	delivery	1075.182	613.332	699.0273
03-10-17-12-10-43	MouseMoveV	-0.9326121	1075.215	613.332	685.4453
03-10-17-12-10-43	OutMouseComponent	delivery/3001	1075.248	613.332	665.5977
03-10-17-12-10-43	MouseMoveS	0	1075.648	616.1172	637.4766
03-10-17-12-10-46	MouseMoveV	0	1078.448	617.1172	637.4766
03-10-17-12-10-46	MouseMoveS	0	1078.65	654.7305	631.207
03-10-17-12-10-46	MouseMoveD	631.9191	1078.891	1309.621	764.5
03-10-17-12-10-47	MouseMoveD	237.5637	1078.999	1541.906	814.3008
03-10-17-12-10-47	MouseMoveV	-0.8966275	1079.1	1508.824	822.6602
03-10-17-12-10-47	beginHover	trash	1079.169	1335.391	856.0938
03-10-17-12-10-47	tooltip	Trash	1079.169	1335.391	856.0938
03-10-17-12-10-47	MouseMoveD	229.8132	1079.216	1282.109	860.2695
03-10-17-12-10-47	MouseMoveS	0	1079.317	1282.109	860.2695
03-10-17-12-10-47	endHover	trash	1079.349	1276.109	860.2695
03-10-17-12-10-47	tooltip	PlaceButton	1079.349	1276.109	860.2695
03-10-17-12-10-47	MouseMoveS	0	1079.532	1244.766	858.1797
03-10-17-12-10-48	MouseMoveV	0.7455117	1080.615	1243.766	857.1797
03-10-17-12-10-48	MouseMoveS	0	1080.849	1243.766	856.1797
03-10-17-12-10-49	MouseMoveV	0.3210813	1081.599	1249.945	830.2852
03-10-17-12-10-49	beginHover	trash	1081.699	1280.59	843.1719
03-10-17-12-10-49	tooltip	Trash	1081.699	1280.59	843.1719
03-10-17-12-10-49	MouseMoveS	0	1081.815	1280.59	843.1719
03-10-17-12-10-49	endHover	trash	1081.848	1279.59	844.1719
03-10-17-12-10-49	tooltip	PlaceButton	1081.848	1279.59	844.1719
03-10-17-12-10-49	MouseMoveV	-0.9999999	1081.931	1239.934	826.0625
03-10-17-12-10-50	MouseMoveD	249.875	1082.053	1000.684	753.9727
03-10-17-12-10-50	MouseMoveD	114.4983	1082.398	859.7266	690.332
03-10-17-12-10-50	MouseMoveS	0	1082.849	761.5195	682.3203
03-10-17-12-10-51	MouseMoveV	0.1962537	1083.165	758.4766	669.918
03-10-17-12-10-51	MouseMoveD	213.4728	1083.283	679.0742	471.7617
03-10-17-12-10-51	MouseMoveS	0	1083.515	673.8477	430.668
03-10-17-12-10-51	MouseMoveV	0.3312242	1083.632	677.2422	428.9688
03-10-17-12-10-51	OnMouseComponent	pickup/2001	1083.699	615.6016	155.2422
03-10-17-12-10-51	OutMouseComponent	pickup/2001	1083.714	606.1992	93.59766
03-10-17-12-10-51	MouseMoveD	362.4601	1083.732	605.1523	73.75
03-10-17-12-10-51	MouseMoveV	0.2608303	1083.732	605.1523	73.75
03-10-17-12-10-52	MouseMoveV	-0.7264494	1083.965	597.582	69.22266
03-10-17-12-10-52	OnMouseComponent	pickup/2001	1084.083	608.0273	153.8477
03-10-17-12-10-52	MouseMoveS	0	1084.532	608.0273	184.3594
03-10-17-12-10-52	MouseDown	0	1084.598	608.0273	184.3594
03-10-17-12-10-52	OnHoverBehavior	pickup	1084.649	608.0273	184.3594
03-10-17-12-10-52	MouseUp	0	1084.715	608.0273	184.3594
03-10-17-12-10-52	EndHoverBehaviorf	pickup	1084.932	608.0273	183.3594
03-10-17-12-10-53	MouseMoveV	-0.9195193	1084.999	592.3555	156.1953
03-10-17-12-10-53	MouseMoveV	-0.4470446	1085.215	595.793	164.4648
03-10-17-12-10-53	MouseMoveS	0	1085.764	607.9375	190.0117
03-10-17-12-10-53	OnHoverBehavior	pickup	1085.814	607.9375	190.0117
03-10-17-12-10-53	EndHoverBehaviorf	pickup	1085.881	607.9375	188.6172
03-10-17-12-10-54	MouseMoveV	-0.9348077	1085.965	605.8945	181.0469
03-10-17-12-10-54	MouseMoveS	0	1086.082	605.8945	181.0469
03-10-17-12-10-54	MouseDown	0	1086.115	605.8945	181.0469
03-10-17-12-10-54	OnHoverBehavior	pickup	1086.215	605.8945	181.0469
03-10-17-12-10-54	EndHoverBehaviorf	pickup	1086.398	604.8945	181.0469
03-10-17-12-10-54	MouseUp	0	1086.464	594.4453	178.957
03-10-17-12-10-54	MouseMoveS	0	1086.615	588.1758	177.9141
03-10-17-12-10-54	OnHoverBehavior	pickup	1086.714	588.1758	177.9141
03-10-17-12-10-54	EndHoverBehaviorf	pickup	1086.798	587.1758	178.9141
03-10-17-12-10-54	MouseMoveV	-0.5080605	1086.948	587.875	179.6094
03-10-17-12-10-55	MouseDown	0	1086.964	588.5703	179.6094
03-10-17-12-10-55	MouseMoveS	0	1087.298	612.6016	180.6523
03-10-17-12-10-55	OnHoverBehavior	pickup	1087.364	612.6016	180.6523
03-10-17-12-10-55	MouseUp	0	1087.498	612.6016	180.6523
03-10-17-12-10-55	EndHoverBehaviorf	pickup	1087.665	624.6563	185.832
03-10-17-12-10-55	OutMouseComponent	pickup/2001	1087.698	686.2969	208.8164
03-10-17-12-10-55	MouseMoveD	122.4368	1087.715	729.1328	218.2188
03-10-17-12-10-55	MouseMoveD	211.6715	1087.831	939.4805	241.8555
03-10-17-12-10-56	OnMouseComponent	semaphore/4001	1088.148	1042.777	259.5273
03-10-17-12-10-56	MouseMoveD	110.9873	1088.182	1099.195	259.5273
03-10-17-12-10-56	OutMouseComponent	semaphore/4001	1088.198	1108.598	259.5273
03-10-17-12-10-56	MouseMoveS	0	1088.415	1108.598	259.5273
03-10-17-12-10-56	MouseMoveV	-0.9843922	1088.515	1097.148	261.5742
03-10-17-12-10-56	OnMouseComponent	semaphore/4001	1088.515	1097.148	261.5742
03-10-17-12-10-56	MouseDown	0	1088.815	1081.914	262.6172
03-10-17-12-10-57	MouseUp	0	1089.098	1075.828	264.6641
03-10-17-12-10-57	OutMouseComponent	semaphore/4001	1089.164	1101.07	321.8125
03-10-17-12-10-57	MouseMoveD	434.0125	1089.282	1261.965	749.1211
03-10-17-12-10-57	beginHover	trash	1089.298	1292.262	879.7188
03-10-17-12-10-57	tooltip	Trash	1089.298	1292.262	879.7188
03-10-17-12-10-57	MouseMoveD	172.4822	1089.382	1345.547	899.999
03-10-17-12-10-57	MouseMoveV	-0.4845835	1089.498	1340.367	899.999
03-10-17-12-10-57	endHover	trash	1089.615	1277.68	899.999
03-10-17-12-10-57	tooltip	PlaceButton	1089.615	1277.68	899.999
03-10-17-12-10-58	MouseMoveS	0	1090.832	1245.563	862.9727
03-10-17-12-10-58	MouseDown	0	1090.932	1245.563	862.9727
03-10-17-12-10-59	startDrag	button	1091.032	1244.863	857.0977
03-10-17-12-10-59	MouseMoveD	128.5089	1091.149	1215.613	722.3203
03-10-17-12-10-59	MouseMoveD	275.8313	1091.252	1137.949	457.6484
03-10-17-12-10-59	MouseMoveD	134.8128	1091.365	1097.203	329.1406
03-10-17-12-10-59	OnMouseComponent	semaphore/4001	1091.431	1084.32	298.8438
03-10-17-12-10-59	MouseMoveV	-0.8548187	1091.898	1064.469	232.7188
03-10-17-12-11-00	MouseMoveS	0	1092.149	1068.301	246.3008
03-10-17-12-11-00	MouseMoveS	0	1092.581	1068.301	253.2188
03-10-17-12-11-01	startDrag	button	1093.198	1068.301	253.2188
03-10-17-12-11-01	MouseUp	0	1093.198	1068.301	253.2188
03-10-17-12-11-01	MouseMoveV	0	1093.465	1068.344	253.2188
03-10-17-12-11-01	OutMouseComponent	semaphore/4001	1093.55	1111.18	250.4336
03-10-17-12-11-01	MouseMoveS	0	1093.781	1124.715	251.4336
03-10-17-12-11-02	MouseMoveV	-0.971952	1093.998	1121.625	251.4336
03-10-17-12-11-02	OnMouseComponent	semaphore/4001	1094.081	1088.195	251.4336
03-10-17-12-11-02	MouseDown	0	1094.381	1071.004	255.1758
03-10-17-12-11-02	MouseMoveS	0	1094.748	1048.504	273.8906
03-10-17-12-11-03	MouseUp	0	1094.964	1048.504	273.8906
03-10-17-12-11-04	OutMouseComponent	semaphore/4001	1095.965	1068.355	302.1016
03-10-17-12-11-04	MouseMoveD	479.8879	1096.032	1345.219	651.0547
03-10-17-12-11-04	MouseMoveV	0.05894947	1096.032	1345.219	651.0547
03-10-17-12-11-04	MouseMoveD	133.0541	1096.133	1430.191	753.4414
03-10-17-12-11-04	MouseMoveV	-0.004315297	1096.367	1428.102	812.2969
03-10-17-12-11-04	MouseMoveS	0	1096.698	1407.555	837.0234
03-10-17-12-11-04	MouseMoveV	-0.2333393	1096.931	1398.152	796.3203
03-10-17-12-11-05	MouseMoveD	153.2888	1097.032	1312.48	669.207
03-10-17-12-11-05	MouseMoveS	0	1097.498	1263.816	621.2813
03-10-17-12-11-06	MouseMoveS	0	1098.047	1161.688	532.4414
03-10-17-12-11-06	MouseMoveD	249.7079	1098.915	1147.371	266.6875
03-10-17-12-11-07	MouseMoveS	0	1099.131	1145.285	226.9883
03-10-17-12-11-07	MouseMoveS	0	1099.681	1144.285	225.9883
03-10-17-12-11-08	MouseMoveS	0	1100.348	1122.039	151.2031
03-10-17-12-11-08	MouseMoveV	0.607349	1100.769	1098.359	34.92969
03-10-17-12-11-08	MouseMoveV	0.2314906	1100.881	1100.359	35.625
03-10-17-12-11-09	MouseMoveV	-0.3283775	1100.982	1100.359	34.625
03-10-17-12-11-09	MouseMoveS	0	1101.098	1100.359	34.625
03-10-17-12-11-09	MouseMoveV	-1	1101.215	1100.359	35.625
03-10-17-12-11-09	MouseMoveS	0	1101.448	1100.359	36.625
03-10-17-12-11-09	MouseDown	0	1101.632	1100.359	36.625
03-10-17-12-11-09	SubmitCurrentLevelPlay	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/currentLevel.txt	1101.732	1100.359	36.625
03-10-17-12-11-10	MouseUp	0	1101.732	1100.359	36.625
03-10-17-12-11-11	MouseMoveS	0	1102.281	1078.508	57.20703
03-10-17-12-11-11	TriggerLoadLevel	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/play_out_3188555540586554108.txt	1103.114	1093.742	48.15234
03-10-17-12-11-12	MouseMoveS	0	1103.18	1093.742	48.15234
03-10-17-12-11-12	MouseDown	0	1103.331	1093.742	48.15234
03-10-17-12-11-12	MouseUp	0	1103.664	1093.742	48.15234
03-10-17-12-11-12	MouseDown	0	1104.013	1093.742	48.15234
03-10-17-12-11-12	MouseUp	0	1104.114	1093.742	48.15234
03-10-17-12-11-12	TriggerLoadLevel		1104.114	1093.742	48.15234
03-10-17-12-11-14	MouseMoveS	0	1105.197	1093.047	43.10938
03-10-17-12-11-14	MouseDown	0	1105.247	1093.047	43.10938
03-10-17-12-11-14	SubmitCurrentLevelPlay	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/currentLevel.txt	1105.38	1093.047	43.10938
03-10-17-12-11-14	MouseUp	0	1105.38	1093.047	43.10938
03-10-17-12-11-14	TriggerLoadLevel	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/play_out_2151896743394988341.txt	1105.847	1093.047	43.10938
03-10-17-12-11-20	TriggerGoalPopUp	You hit a dead end. Sorry, try again!	1111.965	1093.047	43.10938
03-10-17-12-11-21	MouseMoveV	-0.9748741	1112.747	1093.047	44.10938
03-10-17-12-11-21	MouseMoveS	0	1112.847	1093.047	44.10938
03-10-17-12-11-22	MouseMoveS	0	1114.03	1093.047	45.10938
03-10-17-12-11-24	MouseMoveS	0	1115.913	872.7344	408.418
03-10-17-12-11-25	MouseDown	0	1116.164	872.7344	408.418
03-10-17-12-11-25	MouseUp	0	1116.364	872.7344	408.418
03-10-17-12-11-25	MouseMoveS	0	1116.714	869.6875	409.4648
03-10-17-12-11-25	TriggerLoadLevel		1116.864	869.6875	410.1602
03-10-17-12-11-25	MouseMoveV	-0.3255079	1116.915	883.2695	426.875
03-10-17-12-11-25	OnMouseComponent	thread/1001	1117.014	1070.285	627.4727
03-10-17-12-11-25	MouseMoveD	376.7952	1117.031	1146.551	696.4258
03-10-17-12-11-25	OutMouseComponent	thread/1001	1117.031	1146.551	696.4258
03-10-17-12-11-26	MouseMoveD	132.3325	1117.13	1257.297	768.8633
03-10-17-12-11-26	MouseMoveS	0	1117.247	1257.297	768.8633
03-10-17-12-11-26	MouseMoveV	0.1945014	1117.682	1255.207	774.043
03-10-17-12-11-26	tooltip	PlaceButton	1117.78	1247.895	810.6094
03-10-17-12-11-27	MouseMoveS	0	1118.148	1235.707	882.6523
03-10-17-12-11-27	MouseMoveV	0.03782912	1118.248	1210.855	875.3398
03-10-17-12-11-27	tooltip	Place_Semaphore	1118.263	1196.227	872.207
03-10-17-12-11-27	MouseMoveS	0	1118.464	1168.02	869.0703
03-10-17-12-11-27	MouseMoveS	0	1118.68	1165.625	869.0703
03-10-17-12-11-29	MouseDown	0	1120.88	1165.625	869.0703
03-10-17-12-11-29	startDrag	semaphore	1121.03	1164.625	864.0703
03-10-17-12-11-29	MouseMoveV	0.1069256	1121.083	1161.492	830.6406
03-10-17-12-11-30	MouseMoveD	163.5413	1121.197	1141.293	668.3516
03-10-17-12-11-30	MouseMoveD	219.8223	1121.297	1127.711	448.9492
03-10-17-12-11-30	MouseMoveD	120.5769	1121.413	1108.906	329.8477
03-10-17-12-11-30	OnMouseComponent	semaphore/4001	1121.48	1099.504	278.6523
03-10-17-12-11-30	MouseMoveV	-0.1937545	1121.747	1090.145	251.0977
03-10-17-12-11-30	MouseMoveS	0	1122.104	1072.473	264.543
03-10-17-12-11-31	startDrag	semaphore	1122.146	1072.473	265.543
03-10-17-12-11-31	MouseUp	0	1122.146	1072.473	265.543
03-10-17-12-11-31	MouseMoveS	0	1122.331	1071.777	266.2422
03-10-17-12-11-31	OutMouseComponent	semaphore/4001	1122.53	1109.738	267.2852
03-10-17-12-11-31	MouseMoveV	-0.3582485	1122.548	1119.141	267.2852
03-10-17-12-11-31	MouseMoveS	0	1122.764	1121.23	267.2852
03-10-17-12-11-34	MouseMoveV	0.02922152	1125.33	1122.969	326.7461
03-10-17-12-11-34	tooltip	Place_Semaphore	1125.396	1140.73	852.2656
03-10-17-12-11-34	MouseMoveD	573.9129	1125.451	1150.484	899.999
03-10-17-12-11-34	MouseMoveV	-0.0479439	1125.563	1143.168	899.999
03-10-17-12-11-34	MouseMoveV	-1	1125.696	1168.242	899.999
03-10-17-12-11-34	MouseMoveV	-0.5216151	1125.797	1148.395	867.5352
03-10-17-12-11-34	MouseMoveV	-0.3423887	1126.03	1152.438	861.875
03-10-17-12-11-35	MouseDown	0	1126.13	1160.797	855.6055
03-10-17-12-11-35	startDrag	semaphore	1126.196	1158.707	848.4258
03-10-17-12-11-35	MouseMoveD	151.1022	1126.347	989.4531	719.2227
03-10-17-12-11-35	MouseMoveD	176.7181	1126.449	813.9336	739.7695
03-10-17-12-11-36	MouseMoveS	0	1127.146	758.2109	720.4922
03-10-17-12-11-37	MouseMoveD	106.279	1128.223	670.8438	657.5898
03-10-17-12-11-37	MouseMoveD	137.7509	1128.33	577.1641	556.5977
03-10-17-12-11-37	MouseMoveS	0	1128.88	528.4961	542.4063
03-10-17-12-11-38	startDrag	semaphore	1129.896	528.4961	542.4063
03-10-17-12-11-38	MouseUp	0	1129.896	528.4961	542.4063
03-10-17-12-11-38	OnMouseComponent	semaphore/9001	1129.896	528.4961	542.4063
03-10-17-12-11-39	MouseMoveV	-1	1130.43	529.4961	542.4063
03-10-17-12-11-39	MouseMoveS	0	1130.647	548.3008	548.6758
03-10-17-12-11-39	MouseMoveV	-0.3162869	1130.763	548.3008	545.543
03-10-17-12-11-39	OutMouseComponent	semaphore/9001	1130.839	562.9297	521.5586
03-10-17-12-11-39	MouseMoveD	565.9493	1130.963	1008	123.1523
03-10-17-12-11-39	MouseMoveV	0.1325071	1131.08	990.2383	96.33594
03-10-17-12-11-40	MouseMoveD	102.0101	1131.196	1045.613	10.66406
03-10-17-12-11-40	MouseMoveV	-0.127566	1131.414	1062.98	12.36328
03-10-17-12-11-40	MouseMoveS	0	1131.614	1063.676	22.46094
03-10-17-12-11-43	MouseMoveV	-0.985275	1134.215	1074.777	52.625
03-10-17-12-11-43	MouseMoveV	-0.9802997	1134.447	1072.34	41.52734
03-10-17-12-11-43	MouseDown	0	1134.596	1072.34	42.52734
03-10-17-12-11-43	MouseMoveS	0	1134.664	1072.34	42.52734
03-10-17-12-11-43	SubmitCurrentLevelPlay	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/currentLevel.txt	1134.697	1072.34	42.52734
03-10-17-12-11-43	MouseUp	0	1134.697	1072.34	42.52734
03-10-17-12-11-44	TriggerLoadLevel	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/play_out_2145538623557286224.txt	1135.163	1072.34	42.52734
03-10-17-12-11-47	TriggerGoalPopUp	You hit a dead end. Sorry, try again!	1138.213	1072.34	42.52734
03-10-17-12-11-49	MouseMoveD	200.4999	1141.064	952.5391	255.2188
03-10-17-12-11-50	MouseMoveV	0.5569461	1141.413	897.8633	346.4648
03-10-17-12-11-50	MouseMoveS	0	1141.73	892.3359	371.8398
03-10-17-12-11-51	MouseMoveS	0	1142.296	880.1445	402.7461
03-10-17-12-11-51	MouseDown	0	1142.762	880.1445	402.7461
03-10-17-12-11-51	MouseUp	0	1142.929	880.1445	402.7461
03-10-17-12-11-52	TriggerLoadLevel		1143.43	884.2344	395.6133
03-10-17-12-11-52	MouseMoveV	-0.9759565	1143.463	887.3711	391.4336
03-10-17-12-11-52	MouseMoveS	0	1143.797	906.8281	361.5273
03-10-17-12-11-53	MouseMoveS	0	1144.246	908.5234	354.6992
03-10-17-12-11-53	MouseMoveV	0.7071068	1144.485	909.5703	353.6523
03-10-17-12-11-53	MouseMoveD	424.3614	1144.697	1204.195	671.9609
03-10-17-12-11-53	MouseMoveV	0.5548015	1144.697	1204.195	671.9609
03-10-17-12-11-53	tooltip	PlaceButton	1144.764	1250.164	827.6289
03-10-17-12-11-53	MouseMoveD	226.461	1144.797	1267.926	889.2695
03-10-17-12-11-53	beginHover	trash	1144.813	1280.461	899.999
03-10-17-12-11-53	tooltip	Trash	1144.813	1280.461	899.999
03-10-17-12-11-53	endHover	trash	1144.98	1276.633	899.999
03-10-17-12-11-53	tooltip	PlaceButton	1144.98	1276.633	899.999
03-10-17-12-11-53	MouseMoveV	-0.9695577	1145.014	1251.555	899.999
03-10-17-12-11-54	MouseMoveD	274.1104	1145.464	957.9766	748.2734
03-10-17-12-11-54	MouseMoveV	0.07964231	1145.464	957.9766	748.2734
03-10-17-12-11-54	MouseMoveD	643.7897	1145.581	339.4727	569.6172
03-10-17-12-11-54	MouseMoveV	-0.737871	1145.797	338.4297	536.5313
03-10-17-12-11-54	MouseMoveD	104.6629	1145.914	441.8594	552.5508
03-10-17-12-11-54	OnMouseComponent	semaphore/9001	1146.096	507.332	550.4609
03-10-17-12-11-55	MouseMoveS	0	1146.262	525.0938	550.4609
03-10-17-12-11-55	MouseDown	0	1146.417	539.6758	551.5078
03-10-17-12-11-55	BeginReposition	semaphore	1146.417	539.6758	551.5078
03-10-17-12-11-55	MouseMoveD	380.7071	1146.613	910.8633	654.0625
03-10-17-12-11-55	MouseMoveD	188.6973	1146.713	1088.473	717.793
03-10-17-12-11-55	MouseMoveD	162.9852	1146.829	1244.84	763.7656
03-10-17-12-11-55	MouseMoveD	258.585	1146.988	1489.664	846.9961
03-10-17-12-11-56	MouseMoveV	-0.4491108	1147.22	1458.105	872.375
03-10-17-12-11-56	beginHover	trash	1147.412	1353.98	861.9297
03-10-17-12-11-56	MouseUp	0	1147.746	1330.734	852.2227
03-10-17-12-11-56	Destroying	semaphore	1147.746	1330.734	852.2227
03-10-17-12-11-56	endHover	trash	1147.897	1248.027	822.7539
03-10-17-12-11-56	tooltip	PlaceButton	1147.897	1248.027	822.7539
03-10-17-12-11-56	tooltip	Place_Semaphore	1147.93	1184.297	820.6641
03-10-17-12-11-56	MouseMoveD	110.7598	1147.984	1172.805	829.7188
03-10-17-12-11-57	MouseMoveV	-0.7441131	1148.213	1132.105	857.5781
