03-17-17-12-02-39	SessionID	341	225.563	244.1094	673.3438
03-17-17-12-03-11	MouseMoveS	0	258.0954	1300.641	443.0938
03-17-17-12-03-13	MouseMoveD	308.3015	260.2451	992.7031	428.1172
03-17-17-12-03-13	MouseMoveV	-0.9988194	260.2451	992.7031	428.1172
03-17-17-12-03-13	MouseMoveD	241.3799	260.3616	751.3594	423.9375
03-17-17-12-03-13	MouseMoveD	171.9629	260.5621	542.0586	439.6094
03-17-17-12-03-14	MouseMoveD	123.9824	260.6793	418.0781	438.9141
03-17-17-12-03-14	MouseDown	0	261.0453	266.6328	444.1367
03-17-17-12-03-14	MouseMoveS	0	261.1151	266.6328	444.1367
03-17-17-12-03-14	previousTutorial	2	261.1786	272.8125	444.8359
03-17-17-12-03-14	MouseUp	0	261.1786	272.8125	444.8359
03-17-17-12-03-14	MouseMoveV	-0.9995878	261.2284	281.168	444.8359
03-17-17-12-03-14	MouseMoveD	586.3267	261.5784	1010.418	462.5938
03-17-17-12-03-15	MouseMoveD	151.5246	261.8954	1253.762	477.1758
03-17-17-12-03-15	MouseMoveV	-0.8001425	262.2289	1324.109	467.4258
03-17-17-12-03-15	MouseMoveS	0	262.4453	1304.301	458.1133
03-17-17-12-03-15	MouseDown	0	262.545	1304.301	458.1133
03-17-17-12-03-16	nextTutorial	3	262.6618	1304.301	458.1133
03-17-17-12-03-16	MouseUp	0	262.6618	1304.301	458.1133
03-17-17-12-03-18	MouseMoveV	0.7128128	265.3784	1302.258	452.5859
03-17-17-12-03-18	MouseMoveS	0	265.4957	1302.258	452.5859
03-17-17-12-03-24	MouseDown	0	270.8284	1302.258	452.5859
03-17-17-12-03-24	nextTutorial	4	270.9448	1302.258	452.5859
03-17-17-12-03-24	MouseUp	0	270.9448	1302.258	452.5859
03-17-17-12-03-29	MouseDown	0	276.1279	1302.258	452.5859
03-17-17-12-03-29	nextTutorial	5	276.2615	1302.258	452.5859
03-17-17-12-03-29	MouseUp	0	276.2615	1302.258	452.5859
03-17-17-12-03-37	MouseDown	0	284.2446	1302.258	452.5859
03-17-17-12-03-37	nextTutorial	6	284.3947	1302.258	452.5859
03-17-17-12-03-37	MouseUp	0	284.3947	1302.258	452.5859
03-17-17-12-03-42	MouseDown	0	288.828	1302.258	452.5859
03-17-17-12-03-42	endTutorial	7	288.9781	1302.258	452.5859
03-17-17-12-03-42	MouseUp	0	288.9781	1302.258	452.5859
03-17-17-12-03-43	MouseMoveD	119.5692	289.8445	1183.242	441.0938
03-17-17-12-03-43	MouseMoveV	0.4352355	289.8445	1183.242	441.0938
03-17-17-12-03-43	MouseMoveD	169.2456	289.9612	1017.125	408.7031
03-17-17-12-03-43	MouseMoveV	0.1357798	290.1947	992.3984	357.8594
03-17-17-12-03-43	MouseMoveS	0	290.4109	1026.484	357.1641
03-17-17-12-03-44	MouseMoveV	0.02039457	290.7447	1026.484	347.0742
03-17-17-12-03-44	OnMouseComponent	semaphore/4001	290.9115	1069.668	299.7109
03-17-17-12-03-44	OutMouseComponent	semaphore/4001	291.0112	1103.098	286.1289
03-17-17-12-03-44	MouseMoveV	-0.09307846	291.2112	1093	316.0781
03-17-17-12-03-44	MouseMoveV	-0.218064	291.4278	1102.145	330.2695
03-17-17-12-03-44	MouseMoveD	151.2038	291.6443	1307.266	226.4883
03-17-17-12-03-45	MouseMoveV	0.05997667	291.8621	1243.582	212.5586
03-17-17-12-03-45	OnMouseComponent	semaphore/4001	291.9612	1081.988	227.1836
03-17-17-12-03-45	MouseMoveD	173.794	291.9777	1070.496	228.2305
03-17-17-12-03-45	OutMouseComponent	semaphore/4001	292.1301	1047.512	307.6328
03-17-17-12-03-45	MouseMoveV	-0.9700357	292.6445	1097.223	412.7578
03-17-17-12-03-46	MouseMoveV	-0.3287498	292.9942	1069.059	441.2266
03-17-17-12-03-46	MouseMoveD	239.3866	293.3112	846.8711	535.6055
03-17-17-12-03-46	MouseMoveD	101.1036	293.4128	748.6641	559.6328
03-17-17-12-03-46	MouseMoveV	-0.4347603	293.6443	799.8594	598.1133
03-17-17-12-03-47	MouseMoveV	-0.8225311	293.7612	786.4531	600.1133
03-17-17-12-03-47	MouseMoveD	104.8941	293.8613	681.6289	603.9414
03-17-17-12-03-47	OnMouseComponent	delivery/3001	294.2282	647.1523	675.3359
03-17-17-12-03-48	MouseMoveS	0	295.0443	604.4961	713.7695
03-17-17-12-03-48	MouseDown	0	295.1112	604.4961	713.7695
03-17-17-12-03-48	OnHoverBehavior	delivery	295.1443	604.4961	713.7695
03-17-17-12-03-48	MouseMoveV	-0.9472691	295.2278	610.7656	706.5
03-17-17-12-03-48	EndHoverBehaviorf	delivery	295.2278	610.7656	706.5
03-17-17-12-03-48	OutMouseComponent	delivery/3001	295.2945	656.7344	665.7539
03-17-17-12-03-48	MouseMoveD	136.4681	295.3282	709.668	612.4688
03-17-17-12-03-48	MouseMoveD	162.6793	295.4442	836.0859	510.082
03-17-17-12-03-48	MouseUp	0	295.5945	859.0703	493.3672
03-17-17-12-03-49	MouseMoveV	-0.9885309	295.6609	849.7109	502.6328
03-17-17-12-03-49	MouseMoveD	157.4822	295.7613	716.6797	586.9141
03-17-17-12-03-49	OnMouseComponent	delivery/3001	296.0279	649.8125	691.3906
03-17-17-12-03-50	MouseDown	0	296.7612	616.043	703.4883
03-17-17-12-03-50	MouseMoveS	0	296.8281	616.043	703.4883
03-17-17-12-03-50	MouseUp	0	296.8945	616.043	703.4883
03-17-17-12-03-50	OnHoverBehavior	delivery	296.8945	616.043	703.4883
03-17-17-12-03-50	EndHoverBehaviorf	delivery	296.9442	615.043	703.4883
03-17-17-12-03-50	MouseMoveV	-0.947348	297.0441	616.0859	683.0313
03-17-17-12-03-50	OutMouseComponent	delivery/3001	297.0609	616.0859	667.3594
03-17-17-12-03-50	MouseMoveS	0	297.361	622.7031	608.5039
03-17-17-12-03-50	MouseMoveD	384.2115	297.4774	838.9727	290.9414
03-17-17-12-03-50	MouseMoveD	254.4778	297.5942	990.4648	86.46875
03-17-17-12-03-51	MouseMoveD	185.1694	297.6944	833.9727	185.4531
03-17-17-12-03-51	MouseMoveV	-0.9326302	297.6944	833.9727	185.4531
03-17-17-12-03-51	MouseMoveV	-0.9978847	298.1279	750.4336	189.4531
03-17-17-12-03-51	MouseMoveD	211.4477	298.2444	951.0313	256.3164
03-17-17-12-03-51	OnMouseComponent	semaphore/4001	298.6281	1027.949	267.3711
03-17-17-12-03-52	MouseDown	0	298.9109	1073.223	265.2813
03-17-17-12-03-52	MouseMoveS	0	298.9281	1073.223	265.2813
03-17-17-12-03-52	MouseUp	0	299.0446	1073.223	265.2813
03-17-17-12-03-52	MouseMoveV	-0.9975421	299.5948	1055.641	226.625
03-17-17-12-03-52	OutMouseComponent	semaphore/4001	299.6111	995.0469	205.7305
03-17-17-12-03-53	MouseMoveD	345.5766	299.7111	736.9883	92.89453
03-17-17-12-03-53	MouseMoveV	-0.7758012	299.8276	751.2656	119.6211
03-17-17-12-03-53	OnMouseComponent	pickup/2001	300.0945	648.4844	152.0117
03-17-17-12-03-53	MouseDown	0	300.4277	613.3125	192.4063
03-17-17-12-03-53	MouseMoveS	0	300.5107	613.3125	192.4063
03-17-17-12-03-53	MouseUp	0	300.5441	613.3125	192.4063
03-17-17-12-03-53	OnHoverBehavior	pickup	300.5616	613.3125	192.4063
03-17-17-12-03-54	EndHoverBehaviorf	pickup	301.2614	614.3125	193.4063
03-17-17-12-03-55	MouseMoveS	0	301.7274	620.793	185.8359
03-17-17-12-03-55	OnHoverBehavior	pickup	301.7946	620.793	185.8359
03-17-17-12-03-55	EndHoverBehaviorf	pickup	302.1443	620.793	191.0586
03-17-17-12-03-55	MouseMoveV	-0.883166	302.161	622.793	199.0586
03-17-17-12-03-55	OutMouseComponent	pickup/2001	302.2111	632.1953	292.043
03-17-17-12-03-55	MouseMoveD	198.4088	302.261	645.4297	396.1719
03-17-17-12-03-55	MouseMoveD	122.343	302.3773	662.1484	517.3672
03-17-17-12-03-56	OnMouseComponent	delivery/3001	302.6774	647.5195	714.8281
03-17-17-12-03-56	MouseDown	0	303.0446	619.3125	732.5898
03-17-17-12-03-56	MouseMoveV	-1	303.1274	619.3125	726.7148
03-17-17-12-03-56	OutMouseComponent	delivery/3001	303.2108	627.3203	641.7383
03-17-17-12-03-56	MouseMoveD	187.132	303.2607	636.7227	540.3945
03-17-17-12-03-56	MouseMoveD	198.8569	303.3773	648.5664	341.8906
03-17-17-12-03-56	MouseUp	0	303.544	645.4297	335.9258
03-17-17-12-03-56	MouseMoveV	-0.9755717	303.5777	645.4297	361
03-17-17-12-03-57	MouseMoveD	165.0775	303.6943	644.3867	526.0742
03-17-17-12-03-57	MouseMoveD	301.3455	304.1445	614.5586	356.7383
03-17-17-12-03-57	MouseMoveV	-0.9999992	304.1445	614.5586	356.7383
03-17-17-12-03-57	OnMouseComponent	pickup/2001	304.4609	605.9414	211.6523
03-17-17-12-03-57	MouseMoveD	110.3012	304.4776	603.1563	175.4336
03-17-17-12-03-57	OutMouseComponent	pickup/2001	304.4944	602.1133	142
03-17-17-12-03-58	MouseMoveV	-0.9955605	304.6945	598.2813	147.2227
03-17-17-12-03-58	OnMouseComponent	pickup/2001	304.7111	597.2383	157.6719
03-17-17-12-03-58	MouseMoveD	122.2044	304.8107	613.9531	268.418
03-17-17-12-03-58	OutMouseComponent	pickup/2001	304.8107	613.9531	268.418
03-17-17-12-03-58	MouseMoveV	-0.9810468	305.0273	613.9531	307.4688
03-17-17-12-03-58	MouseMoveS	0	305.1281	613.9531	307.4688
03-17-17-12-03-59	MouseMoveD	111.4463	305.7949	610.2578	503.5703
03-17-17-12-03-59	OnMouseComponent	delivery/3001	306.1775	581.0039	678.6094
03-17-17-12-04-00	MouseMoveS	0	306.6939	611.9531	715.6133
03-17-17-12-04-00	MouseDown	0	306.744	611.9531	715.6133
03-17-17-12-04-00	OutMouseComponent	delivery/3001	306.8778	612.9961	664.8594
03-17-17-12-04-00	MouseMoveD	100.4328	307.0113	606.7305	532.1719
03-17-17-12-04-00	MouseMoveS	0	307.2281	607.4258	487.5938
03-17-17-12-04-00	MouseUp	0	307.2609	607.4258	487.5938
03-17-17-12-04-00	MouseMoveD	422.971	307.5444	1021.805	308.0273
03-17-17-12-04-00	OnMouseComponent	semaphore/4001	307.5607	1082.402	263.1055
03-17-17-12-04-00	OutMouseComponent	semaphore/4001	307.5774	1128.371	224.4492
03-17-17-12-04-01	MouseMoveD	231.2897	307.6464	1200.113	160.7148
03-17-17-12-04-01	MouseMoveV	-0.91473	307.8774	1185.926	167.2891
03-17-17-12-04-01	OnMouseComponent	semaphore/4001	308.3605	1061.125	227.8398
03-17-17-12-04-01	MouseMoveD	132.6717	308.411	990.0781	255.6992
03-17-17-12-04-01	OutMouseComponent	semaphore/4001	308.411	990.0781	255.6992
03-17-17-12-04-01	MouseMoveD	100.0035	308.5273	905.4531	308.9844
03-17-17-12-04-01	MouseMoveD	110.8162	308.6276	1011.324	341.7188
03-17-17-12-04-01	MouseMoveV	-0.6510631	308.6276	1011.324	341.7188
03-17-17-12-04-02	OnMouseComponent	semaphore/4001	308.7774	1038.793	299.9297
03-17-17-12-04-02	OutMouseComponent	semaphore/4001	308.9778	1081.277	222.9648
03-17-17-12-04-02	OnMouseComponent	semaphore/4001	309.1113	1078.145	232.3242
03-17-17-12-04-02	MouseMoveV	-0.7589551	309.1939	1064.91	243.8164
03-17-17-12-04-02	MouseDown	0	309.344	1062.82	246.9492
03-17-17-12-04-02	MouseMoveS	0	309.3943	1062.82	246.9492
03-17-17-12-04-02	MouseUp	0	309.4775	1062.82	246.9492
03-17-17-12-04-05	MouseMoveV	-0.8776907	311.7945	1104.254	225.2344
03-17-17-12-04-05	OutMouseComponent	semaphore/4001	311.7945	1104.254	225.2344
03-17-17-12-04-05	MouseMoveD	205.2692	311.9107	1291.266	140.6055
03-17-17-12-04-05	MouseMoveD	103.1323	312.1272	1152.66	91.85156
03-17-17-12-04-05	MouseDown	0	312.4939	1138.777	52.84766
03-17-17-12-04-05	MouseMoveS	0	312.5443	1138.777	52.84766
03-17-17-12-04-06	SubmitCurrentLevelPlay	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/currentLevel.txt	312.6613	1138.777	52.84766
03-17-17-12-04-07	MouseUp	0	312.6613	1138.777	52.84766
03-17-17-12-04-07	MouseMoveS	0	313.0947	1134.777	51.84766
03-17-17-12-04-08	TriggerLoadLevel	/Users/mxh23/Library/Application Support/unity.DefaultCompany.ParallelProg/play_out_8148491273160876193.txt	314.1113	1134.777	51.84766
03-17-17-12-04-12	MouseMoveV	-0.2425356	318.1781	1134.777	52.84766
03-17-17-12-04-12	MouseMoveS	0	318.5114	1132.777	54.84766
03-17-17-12-04-13	MouseMoveV	0	318.7442	1131.73	55.84766
03-17-17-12-04-13	MouseMoveV	0	318.8449	1131.73	56.89063
03-17-17-12-04-13	MouseMoveS	0	318.9609	1131.73	56.89063
03-17-17-12-04-14	TriggerGoalPopUp	You hit a dead end. Sorry, try again!	320.2811	1131.73	56.89063
03-17-17-12-04-14	MouseMoveV	0	320.5609	1153.75	56.89063
03-17-17-12-04-15	MouseMoveS	0	320.778	1185.094	56.89063
03-17-17-12-04-15	MouseMoveV	-0.9435465	320.8943	1146.527	70.42969
03-17-17-12-04-15	MouseMoveS	0	321.4607	1065.383	208.6875
03-17-17-12-04-16	MouseMoveS	0	322.211	1023.242	278.6406
03-17-17-12-04-16	MouseMoveV	0.003536024	322.4281	1039.566	281.4258
03-17-17-12-04-17	MouseMoveD	138.8595	322.6613	1015.539	422.8203
03-17-17-12-04-17	MouseMoveV	-0.1536188	322.6613	1015.539	422.8203
03-17-17-12-04-17	MouseMoveD	382.1375	322.7777	640.4648	495.9531
03-17-17-12-04-17	MouseMoveD	104.4916	322.8942	588.9219	405.0586
03-17-17-12-04-17	MouseMoveD	166.5282	323.0108	633.1523	244.5117
03-17-17-12-04-17	MouseMoveD	123.4814	323.2276	801.3594	276.8984
03-17-17-12-04-18	MouseMoveS	0	323.8778	803.7969	408.8906
03-17-17-12-04-18	MouseDown	0	323.9108	803.7969	408.8906
03-17-17-12-04-18	MouseUp	0	324.0273	803.7969	408.8906
03-17-17-12-04-18	MouseMoveD	414.8982	324.1941	407.9648	284.5625
03-17-17-12-04-18	MouseMoveV	-0.05940442	324.1941	407.9648	284.5625
03-17-17-12-04-18	MouseMoveD	226.8032	324.311	197.9648	198.8906
03-17-17-12-04-18	MouseMoveD	232.122	324.4111	427.8164	166.5039
03-17-17-12-04-18	MouseMoveV	-0.8641527	324.4111	427.8164	166.5039
03-17-17-12-04-18	MouseMoveD	508.1742	324.5113	935.9219	158.1445
03-17-17-12-04-18	TriggerLoadLevel		324.5277	935.9219	158.1445
03-17-17-12-04-19	MouseMoveS	0	324.6281	935.9219	158.1445
03-17-17-12-04-19	MouseMoveD	142.9122	325.0941	807.4141	336.1016
03-17-17-12-04-19	MouseMoveD	263.6895	325.2106	588.0117	482.3711
03-17-17-12-04-20	OnMouseComponent	delivery/3001	325.6419	612.7383	683.2695
03-17-17-12-04-20	MouseMoveS	0	326.1608	610.043	696.3242
03-17-17-12-04-20	OnHoverBehavior	delivery	326.1943	610.043	696.3242
03-17-17-12-04-20	MouseDown	0	326.2115	610.043	696.3242
03-17-17-12-04-20	OnHoverBehavior	delivery	326.2278	610.043	696.3242
03-17-17-12-04-20	EndHoverBehaviorf	delivery	326.2942	610.043	695.3242
03-17-17-12-04-20	OutMouseComponent	delivery/3001	326.3608	608.9961	670.6875
03-17-17-12-04-20	MouseMoveV	-0.9998431	326.3939	608.9961	637.2539
03-17-17-12-04-20	MouseMoveD	195.4717	326.5109	615.2656	441.8828
03-17-17-12-04-21	MouseUp	0	326.811	634.4219	357.9102
03-17-17-12-04-21	MouseMoveV	-0.9402713	326.8447	645.9141	396.5664
03-17-17-12-04-21	MouseMoveD	231.6407	326.9774	632.332	627.8086
03-17-17-12-04-21	OnMouseComponent	delivery/3001	327.0273	615.6133	682.1367
03-17-17-12-04-21	MouseDown	0	327.3939	605.5586	712.6484
03-17-17-12-04-21	MouseUp	0	327.5272	605.5586	712.6484
03-17-17-12-04-21	MouseMoveS	0	327.5272	605.5586	712.6484
03-17-17-12-04-21	OnHoverBehavior	delivery	327.5605	605.5586	712.6484
03-17-17-12-04-22	EndHoverBehaviorf	delivery	327.594	605.5586	713.3438
03-17-17-12-04-22	MouseMoveS	0	327.9608	612.5234	722.6563
03-17-17-12-04-22	OnHoverBehavior	delivery	327.9773	612.5234	722.6563
03-17-17-12-04-22	MouseDown	1	328.4106	612.5234	722.6563
03-17-17-12-04-22	OnHoverBehavior	delivery	328.4272	612.5234	722.6563
03-17-17-12-04-22	EndHoverBehaviorf	delivery	328.544	612.5234	721.9609
03-17-17-12-04-23	MouseMoveV	-0.9859239	328.611	616.0078	702.1094
03-17-17-12-04-23	OutMouseComponent	delivery/3001	328.6772	622.2773	672.8594
03-17-17-12-04-23	MouseUp	1	329.0441	644.9141	594.8047
03-17-17-12-04-23	MouseMoveV	-0.9805389	329.094	635.5117	613.6094
03-17-17-12-04-23	OnMouseComponent	delivery/3001	329.2107	618.4453	679.4297
03-17-17-12-04-24	MouseDown	1	329.6109	615.3125	705.3711
03-17-17-12-04-24	MouseMoveS	0	329.6444	615.3125	705.3711
03-17-17-12-04-24	MouseUp	1	329.6947	615.3125	705.3711
03-17-17-12-04-24	OnHoverBehavior	delivery	329.7274	615.3125	705.3711
03-17-17-12-04-24	EndHoverBehaviorf	delivery	330.0276	615.3125	706.3711
03-17-17-12-04-24	MouseMoveV	-0.0137039	330.1775	625.4102	700.1016
03-17-17-12-04-24	MouseMoveS	0	330.2941	625.4102	700.1016
03-17-17-12-04-24	MouseMoveV	-0.758149	330.3943	620.2773	700.1445
03-17-17-12-04-24	OutMouseComponent	delivery/3001	330.5272	601.8633	668.4531
03-17-17-12-04-25	MouseMoveD	374.0502	330.6108	569.4766	316.3672
03-17-17-12-04-25	OnMouseComponent	pickup/2001	330.7107	575.6563	205.6211
03-17-17-12-04-25	MouseMoveD	109.2529	330.7273	580.8789	207.7109
03-17-17-12-04-25	OutMouseComponent	pickup/2001	330.7802	604.9102	244.2773
03-17-17-12-04-25	MouseMoveV	-0.7816262	330.8438	619.1875	267.6133
03-17-17-12-04-25	OnMouseComponent	pickup/2001	331.0107	633.4648	221.4727
03-17-17-12-04-25	MouseMoveV	-0.4778746	331.044	634.5117	214.1602
03-17-17-12-04-25	MouseDown	0	331.4107	624.8047	190.6563
03-17-17-12-04-26	MouseUp	0	331.5772	624.8047	192.3516
03-17-17-12-04-26	MouseMoveV	-0.9702225	331.5947	624.8047	192.3516
03-17-17-12-04-26	MouseMoveS	0	331.7105	624.8047	192.3516
03-17-17-12-04-26	OnHoverBehavior	pickup	331.7774	624.8047	192.3516
03-17-17-12-04-26	MouseDown	1	332.5613	624.8047	192.3516
03-17-17-12-04-27	OnHoverBehavior	pickup	332.5773	624.8047	192.3516
03-17-17-12-04-27	MouseUp	1	332.6773	624.8047	192.3516
03-17-17-12-04-28	EndHoverBehaviorf	pickup	333.627	624.8047	193.3516
03-17-17-12-04-28	OutMouseComponent	pickup/2001	333.6604	683.3125	204.8438
03-17-17-12-04-28	MouseMoveD	170.8879	333.7273	791.9688	227.832
03-17-17-12-04-28	MouseMoveD	112.5192	333.8277	894.3555	274.4961
03-17-17-12-04-28	MouseMoveD	156.1891	334.0609	809.7734	346.9336
03-17-17-12-04-28	MouseMoveV	-0.741501	334.0609	809.7734	346.9336
03-17-17-12-04-28	MouseMoveD	970.8623	334.1771	-160	300.9648
03-17-17-12-04-28	MouseMoveV	-0.8311257	334.2775	-99.40625	345.8008
03-17-17-12-04-28	MouseMoveD	501.2229	334.4108	394.0742	433.5586
03-17-17-12-04-29	MouseMoveS	0	334.7438	473.8242	428.3359
03-17-17-12-04-29	MouseMoveD	215.5051	335.1937	697.0586	515.75
03-17-17-12-04-29	MouseMoveD	362.0481	335.2937	1047.055	608.3867
03-17-17-12-04-29	OnMouseComponent	thread/1001	335.2937	1047.055	608.3867
03-17-17-12-04-29	OutMouseComponent	thread/1001	335.377	1101.383	611.5195
03-17-17-12-04-29	MouseMoveV	-0.5121107	335.5275	1086.758	570.0781
03-17-17-12-04-30	MouseMoveD	132.6976	335.8612	868.793	540.1719
03-17-17-12-04-30	MouseMoveD	168.2782	335.9771	727.3984	631.4141
03-17-17-12-04-30	MouseMoveS	0	336.3278	727.75	650.2227
03-17-17-12-04-32	MouseMoveV	-0.9877309	338.0605	719.5234	638.9063
03-17-17-12-04-32	MouseMoveD	133.2233	338.527	686.1797	643.4336
03-17-17-12-04-32	MouseMoveV	-0.9456667	338.527	686.1797	643.4336
03-17-17-12-04-32	OnMouseComponent	delivery/3001	338.5604	595.2852	695.6719
03-17-17-12-04-33	OutMouseComponent	delivery/3001	338.5773	567.0781	708.2109
03-17-17-12-04-33	MouseMoveD	163.1064	338.6273	542.0039	719.7031
03-17-17-12-04-33	MouseMoveV	-0.5182352	338.7446	543.7461	720.7461
03-17-17-12-04-33	OnMouseComponent	delivery/3001	338.894	575.7852	718.6563
03-17-17-12-04-33	MouseMoveS	0	339.3105	613.7461	692.1914
03-17-17-12-04-33	OnHoverBehavior	delivery	339.3105	613.7461	692.1914
03-17-17-12-04-33	EndHoverBehaviorf	delivery	339.4104	612.7461	692.1914
03-17-17-12-04-33	MouseMoveV	-0.9492727	339.4275	611.7461	693.1914
